0,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,1,2,3,4,5
29,NaN,NaN,NaN,232.476,230.957,229.803,225.939,220.091,219.043,216.472,214.303,216.84,221.17,220.173,222.914,224.597,226.935,227.936,228.755,231.681,229.607,226.287,221.245,208.87,193.659,175.309,156.711,139.242,124.913,113.508,101.313,88.808,77.307,66.251,57.406,50.323,44.024,38.388,33.539,29.323,25.818,23.385,21.43,20.053,18.45,16.768,15.623,14.957,14.431,13.92,13.245,12.772,12.437,12.201,12.09,11.757,11.528,11.278,11.252,11.194,11.228,11.305,11.098,10.888,10.726,10.698,10.607,10.622,10.425,10.343,10.29,10.145,10.222,10.135,9.881,9.749,9.7,9.622,9.547,9.327,9.207,9.204,9.031,8.905,8.872,8.767,8.722,8.643,8.497,8.255,8.377,8.247,7.909,7.972,7.761,7.51,7.585,7.604,7.558,7.408,7.255,7.19,7.306,7.053,6.842,6.917,6.848,6.572,6.538,6.65,6.508,6.466,6.526,6.251,6.212,6.146,5.947,5.865,6.002,5.831,5.662,5.723,5.554,5.443,5.514,5.481,5.387,5.172,5.297,5.338,5.149,5.12,5.222,5.046,4.927,5.013,5.143,4.844,4.841,5.026,4.728,4.659,4.633,4.672,4.591,4.402,4.358,4.48,4.556,4.376,4.275,4.243,4.161,4.141,4.142,3.994,3.992,4.112,3.818,3.622,3.73,3.894,3.691,3.517,3.627,3.592,3.592,3.584,3.495,3.388,3.458,3.459,3.385,3.353,3.68,3.955,3.859,4.164,4.276,4.137,4.231,4.104,4.03,4.378,4.575,4.49,4.385,4.381,4.246,4.256,4.124,3.96,3.22,10.23,NaN,NaN,NaN
30,NaN,NaN,NaN,236.542,235.844,236.739,230.258,222.482,218.994,223.204,221.104,223.626,229.926,229.865,227.669,225.302,228.6,231.757,234.032,232.179,229.955,222.066,208.957,191.739,172.145,152.854,134.162,117.634,104.657,94.689,84.391,74.174,64.92,56.235,49.402,44.049,39.468,35.476,32.138,29.255,26.985,25.544,24.297,23.449,22.261,21.224,20.732,20.377,19.925,19.402,18.852,18.603,18.462,18.184,17.935,17.702,17.613,17.438,17.429,17.446,17.49,17.405,17.078,16.887,16.749,16.706,16.717,16.769,16.537,16.43,16.413,16.364,16.464,16.275,15.994,15.916,15.947,15.862,15.713,15.593,15.541,15.561,15.378,15.171,15.151,15.128,15.028,14.932,14.809,14.548,14.691,14.615,14.256,14.355,14.202,13.967,14.063,14.056,13.951,13.809,13.659,13.565,13.7,13.429,13.271,13.368,13.234,13.005,13.043,13.116,12.934,12.883,12.944,12.67,12.685,12.623,12.335,12.247,12.47,12.369,12.068,12.097,12.024,11.99,12.006,11.881,11.802,11.558,11.64,11.646,11.461,11.512,11.627,11.412,11.259,11.302,11.369,11.125,11.109,11.267,11.031,10.938,10.909,10.962,10.888,10.763,10.733,10.67,10.789,10.733,10.637,10.533,10.56,10.635,10.563,10.318,10.443,10.6,10.208,10.033,10.231,10.39,10.145,9.912,9.997,10.003,9.953,9.896,9.862,9.771,9.848,9.913,9.913,9.877,10.174,10.427,10.491,10.714,10.817,10.842,10.848,10.703,10.575,11.006,11.297,11.152,11.004,11.078,10.98,10.975,10.874,10.904,0.26,11.4,NaN,NaN,NaN
31,NaN,NaN,NaN,229.691,229.599,229.589,223.611,218.293,215.449,210.833,210.691,211.214,215.76,217.454,218.135,218.771,220.149,219.643,218.094,212.755,204.095,193.343,179.574,163.467,146.083,128.631,112.438,98.318,87.261,78.758,70.019,61.161,53.021,45.177,39.047,34.202,29.976,26.205,22.968,20.175,17.885,16.367,15.121,14.351,13.224,12.075,11.406,11.095,10.738,10.284,9.815,9.454,9.242,9.061,8.948,8.669,8.476,8.268,8.278,8.239,8.322,8.418,8.246,7.965,7.873,7.763,7.718,7.834,7.611,7.504,7.528,7.449,7.535,7.484,7.24,7.169,7.131,7.099,7.078,6.904,6.792,6.813,6.684,6.549,6.506,6.438,6.428,6.327,6.208,6.033,6.153,6.101,5.851,5.967,5.772,5.539,5.651,5.653,5.643,5.519,5.342,5.291,5.374,5.147,4.939,4.997,4.963,4.725,4.681,4.809,4.725,4.619,4.596,4.472,4.536,4.459,4.255,4.17,4.327,4.238,3.986,4.046,3.937,3.849,3.978,3.88,3.826,3.595,3.686,3.73,3.508,3.586,3.687,3.45,3.383,3.457,3.494,3.202,3.233,3.372,3.117,3.069,3.051,3.128,3.105,2.999,2.946,2.977,3.004,2.883,2.816,2.78,2.729,2.835,2.841,2.63,2.736,2.926,2.685,2.441,2.558,2.734,2.507,2.386,2.365,2.303,2.275,2.275,2.181,2.062,2.208,2.203,2.132,2.157,2.474,2.731,2.79,3.03,3.212,3.202,3.129,2.961,2.871,3.207,3.628,3.564,3.323,3.34,3.258,3.311,3.176,3.033,1.43,8.4,NaN,NaN,NaN
32,NaN,NaN,NaN,228.021,224.277,222.201,219.562,216.408,216.022,213.227,209.739,212.14,215.207,215.636,215.551,213.355,211.28,207.437,201.001,191.566,178.834,164.568,150.373,135.362,119.817,104.8,91.309,79.632,70.551,63.688,56.776,49.819,43.505,37.491,32.791,29.065,25.822,23.067,20.713,18.66,17.007,15.958,15.026,14.515,13.717,12.898,12.437,12.24,12.03,11.574,11.164,10.915,10.777,10.703,10.412,10.217,10.18,9.985,9.879,9.889,9.945,9.881,9.752,9.56,9.438,9.387,9.317,9.401,9.203,9.11,9.088,8.962,9.011,8.996,8.759,8.619,8.583,8.546,8.503,8.264,8.149,8.14,8.128,8.01,7.805,7.785,7.695,7.586,7.522,7.255,7.396,7.388,7.023,7.067,6.985,6.701,6.837,6.862,6.691,6.597,6.496,6.384,6.421,6.258,6.129,6.213,6.164,5.917,5.877,5.947,5.88,5.609,5.627,5.67,5.623,5.498,5.359,5.318,5.378,5.121,5.035,5.097,5.022,4.919,4.931,4.911,4.835,4.64,4.744,4.695,4.519,4.616,4.569,4.46,4.399,4.367,4.457,4.183,4.125,4.277,4.089,3.924,3.904,4.03,3.898,3.782,3.844,3.726,3.812,3.767,3.65,3.573,3.548,3.526,3.592,3.478,3.468,3.529,3.284,3.191,3.205,3.327,3.14,3.02,3.028,2.94,2.852,2.826,2.774,2.498,2.437,2.483,2.564,2.599,2.712,2.871,3.073,3.303,3.495,3.685,3.573,3.373,3.47,3.804,4.033,4.012,3.831,3.938,3.91,3.929,3.752,3.742,0.19,8.1,NaN,NaN,NaN
33,NaN,NaN,NaN,224.2,222.334,223.833,219.054,211.557,210.199,207.124,205.432,201.796,199.581,198.728,194.97,189.09,180.506,170.305,158.828,146.8,134.133,122.218,111.278,99.746,88.273,77.564,67.775,59.427,52.996,48.241,43.347,38.415,33.9,29.602,26.263,23.6,21.271,19.265,17.554,16.044,14.796,14.057,13.345,13.095,12.41,11.748,11.381,11.284,11.166,10.79,10.405,10.185,10.108,9.996,9.807,9.684,9.559,9.336,9.33,9.327,9.412,9.43,9.291,9.078,8.926,8.811,8.822,8.931,8.737,8.685,8.591,8.512,8.619,8.582,8.324,8.187,8.181,8.124,8.027,7.837,7.751,7.735,7.703,7.581,7.399,7.375,7.318,7.135,7.102,6.843,6.925,6.922,6.634,6.707,6.58,6.336,6.431,6.45,6.346,6.227,6.107,5.992,6.045,5.951,5.774,5.804,5.81,5.545,5.484,5.664,5.606,5.323,5.35,5.418,5.345,5.23,5.146,5.048,5.087,4.905,4.848,4.936,4.77,4.629,4.762,4.733,4.692,4.387,4.521,4.581,4.359,4.387,4.486,4.329,4.194,4.288,4.349,4.04,4.052,4.166,4.069,3.845,3.765,3.914,3.958,3.69,3.686,3.745,3.783,3.658,3.521,3.508,3.529,3.568,3.591,3.407,3.465,3.483,3.293,3.24,3.231,3.389,3.232,3.087,3.054,2.971,2.917,2.876,2.829,2.559,2.604,2.729,2.708,2.697,2.856,3.17,3.294,3.521,3.716,3.852,3.716,3.473,3.625,3.97,4.162,4.144,3.946,3.987,3.945,3.984,3.83,3.777,0.2,5.15,NaN,NaN,NaN
34,NaN,NaN,NaN,231.216,224.863,224.441,224.179,216.947,212.651,212.63,214.611,216.557,217.998,219.195,220.951,221.9,222.938,224.862,225.912,223.586,214.932,205.528,193.721,177.088,157.699,138.804,121.217,105.552,93.28,83.906,74.31,64.684,55.99,47.768,41.313,36.22,31.813,28.076,24.874,22.109,19.864,18.391,17.137,16.421,15.382,14.352,13.699,13.394,13.111,12.606,12.156,11.818,11.649,11.564,11.341,11.151,11.044,10.872,10.805,10.753,10.832,10.81,10.661,10.454,10.355,10.278,10.229,10.304,10.15,10.088,10.029,9.935,10.032,9.961,9.754,9.585,9.576,9.58,9.496,9.276,9.195,9.194,9.165,9.003,8.812,8.802,8.694,8.475,8.461,8.185,8.293,8.313,8.011,8.051,7.946,7.643,7.8,7.805,7.575,7.463,7.372,7.235,7.202,7.082,7.006,6.985,6.873,6.641,6.605,6.673,6.541,6.284,6.339,6.399,6.293,6.183,6.102,5.969,5.926,5.736,5.749,5.752,5.61,5.528,5.599,5.525,5.427,5.174,5.325,5.277,5.027,5.06,5.108,4.984,4.956,4.967,4.955,4.628,4.647,4.906,4.658,4.396,4.411,4.587,4.529,4.34,4.372,4.32,4.29,4.237,4.151,4.113,4.052,4.095,4.2,4.079,4.048,4.079,3.892,3.831,3.854,3.964,3.752,3.579,3.512,3.406,3.339,3.24,3.198,2.957,2.86,2.862,2.952,3.008,3.136,3.319,3.499,3.864,3.986,4.001,3.929,3.764,3.869,4.174,4.381,4.377,4.194,4.225,4.238,4.276,4.058,4.072,0.43,10.67,NaN,NaN,NaN
35,NaN,NaN,NaN,228.225,225.103,224.92,221.71,219.018,216.372,213.308,213.889,212.61,216.671,215.948,214.801,215.426,216.044,215.449,212.18,205.321,194.719,181.36,166.885,150.326,133.502,117.093,101.893,88.67,78.347,70.62,62.743,54.889,47.786,40.963,35.608,31.428,27.822,24.621,21.928,19.593,17.669,16.382,15.316,14.701,13.849,12.947,12.367,12.04,11.875,11.474,11.101,10.843,10.718,10.623,10.443,10.309,10.27,10.081,9.89,9.841,9.858,9.831,9.789,9.655,9.624,9.554,9.46,9.567,9.41,9.358,9.307,9.262,9.359,9.274,9.063,9.017,9,8.958,9.004,8.834,8.636,8.648,8.711,8.482,8.299,8.269,8.151,8.076,7.949,7.716,7.882,7.827,7.601,7.708,7.552,7.261,7.41,7.417,7.199,7.119,7.03,6.926,6.95,6.755,6.682,6.691,6.6,6.422,6.397,6.377,6.249,6.044,6.03,6.102,6.13,6.054,5.895,5.756,5.808,5.659,5.574,5.583,5.556,5.414,5.317,5.374,5.357,5.096,5.14,5.078,4.837,4.934,5.064,4.892,4.848,4.734,4.779,4.438,4.496,4.708,4.441,4.269,4.292,4.405,4.379,4.271,4.219,4.179,4.162,4.11,4.083,4.071,4.044,4.074,4.157,3.987,3.977,4.121,3.974,3.835,3.836,3.907,3.713,3.627,3.502,3.358,3.292,3.201,3.117,2.755,2.663,2.742,2.855,2.826,2.881,3.095,3.348,3.631,3.816,3.865,3.8,3.652,3.752,4.098,4.3,4.189,4.107,4.254,4.174,4.179,3.987,4.021,0.35,8.84,NaN,NaN,NaN
36,NaN,NaN,NaN,230.522,224.976,223.516,220.08,215.891,213.721,211.296,212.81,215.82,215.424,217.67,216.555,217.973,220.695,218.379,214.945,212.92,204.477,192.51,179.336,161.962,143.493,125.676,109.09,94.566,83.356,74.839,66.052,57.299,49.398,41.877,36.026,31.432,27.444,24.013,21.119,18.621,16.622,15.284,14.243,13.6,12.643,11.629,11.141,10.883,10.678,10.128,9.713,9.415,9.287,9.237,8.979,8.78,8.703,8.462,8.435,8.457,8.527,8.476,8.311,8.126,8.009,7.921,7.912,7.928,7.809,7.692,7.642,7.628,7.655,7.626,7.488,7.363,7.272,7.274,7.207,7.004,6.877,6.915,6.894,6.687,6.635,6.61,6.532,6.531,6.351,6.165,6.293,6.121,5.941,5.983,5.892,5.683,5.795,5.8,5.641,5.606,5.439,5.369,5.412,5.248,5.245,5.236,5.149,5,4.922,4.995,4.965,4.737,4.655,4.701,4.698,4.547,4.446,4.385,4.403,4.266,4.152,4.127,4.17,4.051,3.87,3.922,4.024,3.722,3.736,3.737,3.627,3.627,3.571,3.562,3.536,3.538,3.633,3.269,3.321,3.493,3.243,3.204,3.146,3.128,3.171,3.059,3.02,3.007,2.99,2.956,2.933,2.867,2.832,2.828,2.801,2.667,2.726,2.75,2.623,2.605,2.547,2.587,2.414,2.355,2.301,2.174,2.075,2.023,1.94,1.589,1.361,1.427,1.582,1.519,1.479,1.672,1.958,2.269,2.461,2.648,2.536,2.38,2.5,2.829,3.08,3.045,2.895,2.914,2.938,3.05,2.876,2.923,0.29,9.7,NaN,NaN,NaN
37,NaN,NaN,NaN,224.493,220.874,220.705,219.199,215.627,212.238,211.275,211.96,210.104,210.75,210.667,209.261,204.186,198.982,193.671,183.792,170.894,157.958,144.254,131.055,117.454,103.798,90.844,79.036,68.995,61.204,55.42,49.385,43.314,37.828,32.554,28.428,25.185,22.398,19.943,17.808,16.055,14.545,13.621,12.903,12.501,11.746,10.939,10.595,10.439,10.356,9.845,9.443,9.2,9.087,9.045,8.838,8.615,8.576,8.377,8.311,8.334,8.481,8.464,8.255,8.079,8.02,7.928,7.868,7.982,7.827,7.745,7.666,7.69,7.716,7.631,7.492,7.326,7.225,7.229,7.237,7.045,6.877,6.934,6.993,6.746,6.586,6.557,6.466,6.433,6.261,6.048,6.189,6.103,5.901,5.942,5.845,5.709,5.773,5.742,5.615,5.536,5.358,5.269,5.347,5.164,5.03,5.077,5.074,4.907,4.775,4.838,4.784,4.501,4.528,4.551,4.532,4.436,4.347,4.278,4.311,4.156,4.029,4.018,4.079,3.894,3.778,3.869,3.95,3.733,3.663,3.677,3.52,3.531,3.61,3.448,3.477,3.484,3.453,3.148,3.233,3.395,3.126,2.995,2.954,3.068,3.084,2.901,2.849,2.763,2.793,2.838,2.766,2.68,2.693,2.699,2.725,2.563,2.622,2.714,2.521,2.419,2.429,2.536,2.461,2.325,2.088,1.942,1.958,1.88,1.745,1.367,1.196,1.375,1.382,1.37,1.425,1.556,1.814,2.111,2.303,2.437,2.358,2.225,2.293,2.703,2.929,2.799,2.739,2.951,2.777,2.789,2.66,2.707,0.5,7.6,NaN,NaN,NaN
38,NaN,NaN,NaN,226.66,226.144,225.747,223.072,220.874,215.205,213.633,213.589,213.202,212.301,216.223,216.435,214.018,212.788,210.174,205.952,197.462,184.679,170.54,156.416,140.625,124.293,108.692,94.358,81.985,72.377,65.194,57.936,50.566,43.883,37.452,32.469,28.583,25.19,22.251,19.749,17.548,15.728,14.589,13.656,13.171,12.311,11.387,10.903,10.673,10.469,10.097,9.642,9.399,9.209,9.155,8.97,8.787,8.657,8.387,8.34,8.305,8.401,8.486,8.302,8.097,7.984,7.87,7.877,8.008,7.775,7.741,7.681,7.551,7.753,7.635,7.417,7.393,7.323,7.31,7.258,7.066,7.063,7.031,6.963,6.866,6.726,6.654,6.592,6.535,6.452,6.176,6.341,6.299,6.073,6.245,5.962,5.805,5.943,5.963,5.833,5.686,5.581,5.475,5.556,5.458,5.269,5.259,5.315,5.099,4.975,5.116,4.995,4.813,4.843,4.834,4.866,4.803,4.615,4.504,4.668,4.503,4.287,4.355,4.266,4.247,4.286,4.207,4.172,3.918,4.004,3.969,3.806,3.943,4.003,3.742,3.661,3.752,3.863,3.489,3.498,3.688,3.556,3.334,3.29,3.469,3.361,3.244,3.247,3.221,3.268,3.186,3.162,3.053,3.008,3.184,3.177,3.001,3.107,3.151,2.881,2.789,2.903,3.013,2.842,2.572,2.537,2.526,2.435,2.399,2.272,1.988,1.943,2.047,1.968,1.977,2.16,2.414,2.64,2.85,2.934,3.067,3.07,2.958,3.014,3.255,3.511,3.489,3.351,3.46,3.462,3.425,3.261,3.249,0.42,7.7,NaN,NaN,NaN
39,NaN,NaN,NaN,224.895,227.692,224.049,222.191,219.488,213.858,214.965,212.602,212.74,216.414,217.81,220.25,218.651,218.214,219.056,218.531,214.099,204.535,193.004,178.409,160.873,142.851,125.186,108.871,94.782,83.716,75.431,66.789,58.147,50.347,42.839,37.053,32.532,28.57,25.143,22.224,19.739,17.694,16.365,15.318,14.681,13.698,12.68,12.177,11.894,11.717,11.15,10.746,10.481,10.288,10.239,9.977,9.788,9.734,9.46,9.468,9.46,9.497,9.57,9.334,9.16,9.065,8.966,8.991,9.028,8.859,8.792,8.732,8.689,8.782,8.685,8.459,8.426,8.346,8.316,8.363,8.13,7.99,8.073,8.094,7.792,7.689,7.711,7.575,7.521,7.348,7.2,7.327,7.172,7.092,7.129,6.988,6.874,6.928,6.912,6.766,6.665,6.514,6.476,6.505,6.24,6.191,6.246,6.22,5.974,5.906,6.021,5.882,5.628,5.641,5.653,5.616,5.571,5.483,5.365,5.395,5.282,5.071,5.052,5.186,5.029,4.9,4.925,4.972,4.723,4.697,4.745,4.584,4.53,4.619,4.494,4.472,4.512,4.547,4.187,4.136,4.355,4.108,3.977,3.961,4.064,3.991,3.86,3.848,3.788,3.767,3.69,3.599,3.647,3.638,3.685,3.716,3.514,3.579,3.671,3.505,3.505,3.453,3.48,3.408,3.269,3.06,2.895,2.775,2.715,2.698,2.31,2.091,2.145,2.106,2.083,2.208,2.399,2.679,2.975,3.12,3.227,3.057,2.974,3.135,3.483,3.751,3.652,3.531,3.682,3.619,3.738,3.603,3.596,0.33,9.4,NaN,NaN,NaN
40,NaN,NaN,NaN,227.367,227.119,226.664,221.341,216.418,213.005,210.308,212.336,212.269,212.084,215.115,212.695,211.915,210.098,207.985,202.377,192.524,181.479,167.412,152.937,137.761,122.18,106.905,93.103,81.218,72.004,65.072,58.01,50.816,44.317,38.08,33.261,29.437,26.136,23.289,20.782,18.641,16.915,15.785,14.897,14.442,13.568,12.65,12.106,11.967,11.785,11.27,10.844,10.552,10.395,10.319,10.043,9.829,9.721,9.454,9.369,9.333,9.476,9.536,9.205,8.98,8.886,8.73,8.676,8.785,8.588,8.505,8.415,8.262,8.415,8.321,8.093,7.994,7.883,7.884,7.81,7.607,7.508,7.469,7.447,7.296,7.166,7.123,7.036,6.946,6.873,6.6,6.691,6.695,6.505,6.503,6.237,6.161,6.261,6.242,6.148,5.943,5.789,5.76,5.823,5.69,5.558,5.583,5.557,5.28,5.235,5.399,5.263,5.033,5.102,5.062,4.951,4.974,4.864,4.731,4.784,4.645,4.531,4.49,4.464,4.41,4.385,4.283,4.247,4.067,4.155,4.154,3.975,4.023,4.044,3.787,3.857,3.872,3.848,3.55,3.538,3.801,3.651,3.4,3.411,3.599,3.411,3.255,3.3,3.283,3.263,3.226,3.175,3.101,3.091,3.167,3.151,2.935,3.069,3.121,2.848,2.841,2.848,2.889,2.817,2.631,2.534,2.456,2.403,2.29,2.273,1.938,1.823,1.906,1.819,1.841,1.971,2.179,2.343,2.585,2.783,2.874,2.846,2.752,2.912,3.16,3.392,3.279,3.129,3.305,3.295,3.302,3.15,3.07,0.44,7.1,NaN,NaN,NaN
41,NaN,NaN,NaN,223.904,221.454,218.186,216.167,212.989,207.489,206.568,203.477,201.877,201.758,200.846,195.968,189.424,182.381,172.301,161.619,150.52,138.657,126.572,115.48,103.998,92.568,81.819,71.806,63.28,56.622,51.652,46.552,41.282,36.464,31.756,28.14,25.172,22.566,20.31,18.312,16.596,15.167,14.225,13.503,13.141,12.362,11.543,11.136,11.02,10.851,10.338,10.007,9.751,9.614,9.551,9.295,9.129,9.057,8.879,8.763,8.726,8.886,8.884,8.686,8.502,8.391,8.256,8.253,8.365,8.176,8.068,8.002,7.881,8.006,7.932,7.746,7.672,7.574,7.539,7.521,7.287,7.204,7.197,7.163,7.049,6.908,6.891,6.877,6.73,6.658,6.436,6.464,6.431,6.317,6.353,6.13,6.036,6.082,6.122,6.093,5.846,5.695,5.719,5.743,5.57,5.501,5.518,5.503,5.212,5.193,5.395,5.255,4.998,5.06,5.086,5.041,4.986,4.797,4.732,4.838,4.692,4.559,4.591,4.559,4.466,4.459,4.424,4.432,4.287,4.265,4.312,4.139,4.182,4.261,4.025,4.048,4.107,4.084,3.743,3.735,4.023,3.889,3.648,3.634,3.784,3.657,3.529,3.559,3.602,3.58,3.496,3.389,3.331,3.35,3.445,3.444,3.234,3.322,3.373,3.173,3.163,3.129,3.175,3.127,2.939,2.824,2.748,2.72,2.582,2.492,2.206,2.087,2.111,2.067,2.067,2.233,2.449,2.636,2.902,3.081,3.173,3.134,2.982,3.115,3.372,3.619,3.554,3.381,3.489,3.483,3.532,3.387,3.377,0.8,4.5,NaN,NaN,NaN
42,NaN,NaN,NaN,197.257,194.149,190.871,188.261,184.756,177.67,170.661,165.283,161.106,157.166,150.153,143.28,136.404,128.419,119.801,111.394,103.342,95.253,87.328,80.378,73.257,66.01,59.007,52.579,47.002,42.692,39.437,35.998,32.409,29.08,25.71,23.084,20.944,19.037,17.298,15.791,14.441,13.324,12.665,12.076,11.83,11.199,10.488,10.208,10.143,9.985,9.607,9.272,9.036,8.958,8.92,8.585,8.478,8.413,8.176,8.111,8.126,8.32,8.418,8.141,7.952,7.821,7.651,7.584,7.734,7.571,7.49,7.398,7.195,7.371,7.293,7.057,6.937,6.871,6.767,6.632,6.507,6.424,6.373,6.283,6.183,6.133,6.086,6.031,5.947,5.879,5.618,5.662,5.605,5.368,5.436,5.168,5.036,5.145,5.183,5.15,4.938,4.855,4.788,4.876,4.838,4.741,4.691,4.686,4.485,4.403,4.565,4.519,4.444,4.462,4.327,4.255,4.227,4.084,4.002,4.177,4.036,3.82,3.868,3.845,3.76,3.736,3.712,3.788,3.613,3.57,3.61,3.55,3.634,3.59,3.345,3.38,3.551,3.641,3.282,3.29,3.533,3.45,3.227,3.122,3.229,3.064,2.983,3.005,2.954,3.079,3.095,2.952,2.796,2.752,2.864,2.828,2.474,2.613,2.728,2.369,2.367,2.457,2.493,2.353,2.19,2.234,2.246,2.188,2.039,2.047,1.773,1.703,1.742,1.706,1.691,1.733,2.046,2.131,2.319,2.473,2.633,2.783,2.63,2.577,2.901,3.211,3.061,2.911,2.999,2.978,3.007,2.848,2.864,0.93,2.25,NaN,NaN,NaN
43,NaN,NaN,NaN,227.352,226.283,221.661,217.417,211.458,205.488,206.885,203.838,199.909,199.294,195.424,189.365,180.978,171.567,161.868,151.24,140.583,128.917,117.515,107.247,96.808,86.237,76.295,67.183,59.304,53.261,48.771,44.127,39.305,34.89,30.525,27.19,24.512,22.176,20.127,18.328,16.72,15.391,14.586,13.911,13.605,12.908,12.094,11.69,11.651,11.446,11.067,10.737,10.39,10.258,10.216,10.02,9.779,9.649,9.446,9.329,9.336,9.533,9.579,9.32,9.126,9.021,8.91,8.866,8.99,8.78,8.682,8.685,8.593,8.739,8.64,8.299,8.221,8.252,8.283,8.194,8.04,7.961,7.964,7.912,7.731,7.605,7.475,7.441,7.318,7.201,6.95,7.08,7.084,6.825,6.916,6.817,6.671,6.608,6.645,6.647,6.337,6.206,6.206,6.195,5.988,5.841,5.833,5.81,5.55,5.493,5.644,5.499,5.314,5.319,5.285,5.333,5.342,5.124,5.017,5.105,4.932,4.806,4.825,4.782,4.669,4.698,4.708,4.678,4.349,4.348,4.37,4.208,4.288,4.369,4.185,4.079,4.176,4.132,3.835,3.773,3.955,3.821,3.635,3.467,3.576,3.686,3.62,3.472,3.392,3.531,3.493,3.395,3.379,3.403,3.538,3.472,3.244,3.394,3.549,3.3,3.119,3.274,3.452,3.187,2.915,2.909,2.78,2.605,2.54,2.482,2.229,2.167,2.24,2.113,2.12,2.329,2.637,2.828,3.091,3.119,3.06,3.129,2.946,3.033,3.414,3.761,3.612,3.416,3.598,3.551,3.585,3.408,3.466,0.6,4.1,NaN,NaN,NaN
44,NaN,NaN,NaN,204.497,199.947,197.629,194.947,189.832,186.03,182.794,178.122,170.67,166.415,161.494,155.195,148.371,140.188,131.782,123.143,114.396,105.747,97.299,89.657,81.764,73.886,66.208,59.095,52.92,48.109,44.575,40.783,36.769,33.05,29.357,26.482,24.108,22.024,20.066,18.342,16.842,15.556,14.723,14.049,13.652,12.924,12.107,11.636,11.595,11.294,10.976,10.527,10.163,10.042,9.98,9.81,9.506,9.329,9.168,9.096,9.026,9.183,9.189,8.941,8.706,8.574,8.448,8.382,8.414,8.266,8.153,8.078,7.902,8.02,8.011,7.767,7.629,7.634,7.607,7.42,7.295,7.166,7.134,7.197,6.972,6.845,6.836,6.819,6.669,6.617,6.36,6.403,6.474,6.156,6.177,6.104,5.923,5.889,5.929,5.995,5.792,5.616,5.588,5.667,5.546,5.404,5.431,5.354,5.059,5.076,5.244,5.196,5.144,5.091,4.982,4.998,4.906,4.713,4.67,4.774,4.644,4.572,4.531,4.445,4.281,4.467,4.342,4.334,4.093,4.08,4.236,4.13,4.142,4.273,4.024,3.923,3.947,4.075,3.766,3.799,3.982,3.649,3.597,3.547,3.678,3.598,3.419,3.368,3.438,3.576,3.417,3.299,3.308,3.238,3.246,3.193,2.94,3.113,3.232,2.927,2.778,2.889,3.135,2.844,2.509,2.708,2.574,2.484,2.48,2.435,2.206,2.179,2.201,2.104,2.11,2.342,2.643,2.652,2.864,2.968,2.902,3.089,2.993,3.002,3.173,3.539,3.515,3.27,3.318,3.313,3.288,3.156,3.154,1.2,2.6,NaN,NaN,NaN
45,NaN,NaN,NaN,56.613,52.471,49.021,46.276,43.622,41.118,39.135,37.42,35.953,34.862,33.798,32.804,31.922,31.147,30.373,29.689,29.074,28.425,27.839,27.293,26.559,25.831,25.071,24.253,23.48,22.98,22.599,21.959,21.096,20.179,19.176,18.411,17.695,17.068,16.443,15.845,15.326,14.904,14.643,14.41,14.487,14.084,13.631,13.486,13.577,13.581,13.176,12.805,12.636,12.581,12.582,12.35,12.122,12.05,11.898,11.828,11.831,12.019,12.037,11.753,11.528,11.409,11.328,11.279,11.31,11.173,11.053,11.001,10.843,10.952,10.95,10.662,10.423,10.406,10.267,10.225,10.051,9.789,9.875,9.876,9.599,9.428,9.423,9.297,9.13,9.045,8.779,8.843,8.77,8.5,8.444,8.278,8.141,8.165,8.148,8.034,7.824,7.664,7.589,7.617,7.483,7.321,7.352,7.297,7.029,6.971,7.111,7.003,6.78,6.847,6.825,6.733,6.645,6.595,6.451,6.45,6.367,6.275,6.23,6.218,6.107,6.121,6.08,6.06,5.841,5.896,5.82,5.645,5.763,5.736,5.58,5.537,5.597,5.578,5.244,5.227,5.512,5.236,5.057,5.044,5.142,4.96,4.918,4.892,4.769,4.815,4.748,4.726,4.657,4.564,4.521,4.589,4.507,4.522,4.553,4.312,4.269,4.272,4.375,4.186,4.024,3.966,3.826,3.707,3.554,3.568,3.257,3.142,3.122,3.101,3.135,3.213,3.43,3.607,3.835,4.086,4.127,4.092,4.026,4.078,4.399,4.65,4.588,4.428,4.487,4.494,4.58,4.357,4.361,0,0,NaN,NaN,NaN
